secuencial;anyo;mes;nombre_mes;dia_semana;nombre_dia_semana;hora;cod_provincia;nombre_provincia;cod_municipio;nombre_codigo_municipio;isla;nombre_isla;zona;nombre_zona;zona_agrupada;nombre_zona_agrupada;carretera;km;sentido_1f;nombre_sentido;titularidad_via;nombre_titularidad_via;tipo_via;nombre_tipo_via;tipo_accidente;nombre_tipo_accidente;total_mu24h;total_hg24h;total_hl24h;total_victimas_24h;total_mu30df;total_hg30df;total_hl30df;total_victimas_30df;total_vehiculos;tot_peat_mu24h;tot_bici_mu24h;tot_ciclo_mu24h;tot_moto_mu24h;tot_tur_mu24h;tot_furg_mu24h;tot_cam_menos3500_mu24h;tot_cam_mas3500_mu24h;tot_bus_mu24h;tot_otro_mu24h;tot_sinespecif_mu24h;tot_peat_mu30df;tot_bici_mu30df;tot_ciclo_mu30df;tot_moto_mu30df;tot_tur_mu30df;tot_furg_mu30df;tot_cam_menos3500_mu30df;tot_cam_mas3500_mu30df;tot_bus_mu30df;tot_otro_mu30df;tot_sinespecif_mu30df;nudo;nombre_nudo;nudo_info;nombre_nudo_info;carretera_cruce;priori_norma;nombre_priori_norma;priori_agente;nombre_priori_agente;priori_semaforo;nombre_priori_semaforo;priori_vert_stop;nombre_priori_vert_stop;priori_vert_ceda;nombre_priori_priori_vert_ceda;priori_horiz_stop;nombre_priori_horiz_stop;priori_horiz_ceda;nombre_priori_horiz_ceda;priori_marcas;nombre_priori_marcas;priori_pea_no_elev;nombre_priori_pea_no_elev;priori_pea_elev;nombre_priori_pea_elev;priori_marca_ciclos;nombre_priori_marca_ciclos;priori_circunstancial;nombre_priori_circunstancial;priori_otra;nombre_priori_otra;condicion_nivel_circula;nombre_condicion_nivel_circula;condicion_firme;nombre_condicion_firme;condicion_iluminacion;nombre_condicion_iluminacion;condicion_meteo;nombre_condicion_meteo;condicion_niebla;nombre_condicion_niebla;condicion_viento;nombre_condicion_viento;visib_restringida_por;nombre_visib_restringida_por;acera;nombre_acera;trazado_planta;nombre_trazado_planta;latitud;longitud;geom
39478;2017;2;Febrero;3;MIÉRCOLES;9;15;Coruña, A;15065;Padrón;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;AP-9;89.2;2;Descendente;1;Estatal;1;Autopista de peaje;12;Salida de la vía por la izquierda con colisión     ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;3;Curva sin señalizar;4.273.898;-8.660.538;POINT (-8.660538 42.73898)
6266;2016;12;Diciembre;7;DOMINGO;4;6;Badajoz;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;EX-202;41.6;1;Ascendente;2;Autonómica;6;Carretera Convencional de calzada única;19;Salida de la vía por la derecha otro tipo          ;0;0;2;2;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;3;Mojado;1;Luz del día natural, solar;1;Despejado;;;;;18;Se desconoce;998;No aplica;2;Curva señalizada;3.822.023;-636.459;POINT (-6.36459 38.22023)
30780;2021;12;Diciembre;5;VIERNES;10;15;Coruña, A;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;AC-413;10.3;1;Ascendente;2;Autonómica;6;Carretera Convencional de calzada única;1;Frontal                                            ;0;0;2;2;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;3;Curva sin señalizar;4.312.423;-851.338;POINT (-8.51338 43.12423)
62247;2020;4;Abril;2;MARTES;22;43;Tarragona;43156;Ulldecona;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;T-331;6.7;4;Se desconoce;4;Municipal;5;Carretera Convencional de doble calzada;20;Otro tipo de accidente                             ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;6;Se desconoce;1;Seco y limpio;6;Sin luz natural ni artificial;1;Despejado;;;;;18;Se desconoce;998;No aplica;4;Se desconoce;4.064.574;0.50031;POINT (0.50031 40.64574)
36141;2018;2;Febrero;5;VIERNES;13;13;Ciudad Real;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;N-430;258.8;2;Descendente;1;Estatal;4;Vía para automóviles;16;Salida de la vía por la derecha con colisión       ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;2;Nivel verde;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;2;Curva señalizada;3.901.423;-43.828;POINT (-4.3828 39.01423)
31777;2017;7;Julio;5;VIERNES;13;9;Burgos;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-1;186.25;2;Descendente;1;Estatal;3;Autovía;3;Lateral                                            ;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;2;Nivel verde;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;3;Curva sin señalizar;419.013;-374.907;POINT (-3.74907 41.9013)
39710;2016;8;Agosto;2;MARTES;13;15;Coruña, A;15082;Teo;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;N-550;71.6;2;Descendente;1;Estatal;6;Carretera Convencional de calzada única;19;Salida de la vía por la derecha otro tipo          ;0;0;4;4;0;0;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;3;Curva sin señalizar;4.280.227;-8.586.169;POINT (-8.586169 42.80227)
85090;2019;5;Mayo;1;LUNES;21;41;Sevilla;41070;Palomares del Río;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-8058;7.3;1;Ascendente;2;Autonómica;5;Carretera Convencional de doble calzada;4;Por alcance                                        ;0;0;3;3;0;0;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;6;Sin luz natural ni artificial;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;3.732.256;-6.057.716;POINT (-6.057716 37.32256)
10765;2018;1;Enero;1;LUNES;16;8;Barcelona;8009;Argentona;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;BV-5106;7.5;4;Se desconoce;4;Municipal;5;Carretera Convencional de doble calzada;19;Salida de la vía por la derecha otro tipo          ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;6;Se desconoce;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;18;Se desconoce;998;No aplica;4;Se desconoce;4.155.555;2.400.564;POINT (2.400564 41.55555)
39172;2019;2;Febrero;7;DOMINGO;12;17;Girona;17202;Tossa de Mar;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;GI-681;11.1;3;Ambos;2;Autonómica;5;Carretera Convencional de doble calzada;4;Por alcance                                        ;0;1;0;1;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;3;Nivel amarillo;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;18;Se desconoce;998;No aplica;3;Curva sin señalizar;4.172.018;2.932.097;POINT (2.932097 41.72018)
3727;2018;7;Julio;7;DOMINGO;8;3;Alicante/Alacant;3088;Monforte del Cid;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-31;226.4;2;Descendente;1;Estatal;3;Autovía;12;Salida de la vía por la izquierda con colisión     ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;2;Curva señalizada;3.837.923;-0.7292369;POINT (-0.7292369 38.37923)
23611;2020;6;Junio;5;VIERNES;14;12;Castellón/Castelló;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;CV-132;0.33;2;Descendente;2;Autonómica;6;Carretera Convencional de calzada única;7;Atropello a personas                               ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;1;No;1;Recta;4.046.864;0.1846;POINT (0.1846 40.46864)
62966;2020;10;Octubre;1;LUNES;11;43;Tarragona;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;TV-7046;8.4;1;Ascendente;3;Provincial, Cabildo/Consell;5;Carretera Convencional de doble calzada;2;Fronto-lateral                                     ;0;1;0;1;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;18;Se desconoce;998;No aplica;3;Curva sin señalizar;4.124.505;112.884;POINT (1.12884 41.24505)
76149;2018;2;Febrero;7;DOMINGO;14;33;Asturias;33044;Oviedo;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;CSD;1;1;Ascendente;4;Municipal;6;Carretera Convencional de calzada única;9;Vuelco                                             ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;3;Mojado;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;3;Curva sin señalizar;43.383;-5.65;POINT (-5.65 43.383)
91502;2018;9;Septiembre;2;MARTES;11;46;Valencia/València;46145;Xàtiva;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;CV-620;1.5;2;Descendente;2;Autonómica;6;Carretera Convencional de calzada única;3;Lateral                                            ;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;2;Curva señalizada;3.898.887;-0.5156137;POINT (-0.5156137 38.98887)
32460;2021;3;Marzo;3;MIÉRCOLES;12;17;Girona;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;GI-542;6.5;4;Se desconoce;5;Otra;6;Carretera Convencional de calzada única;19;Salida de la vía por la derecha otro tipo          ;0;0;2;2;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;1;Viento fuerte;999;Sin especificar;998;No aplica;4;Se desconoce;4.194.456;258.139;POINT (2.58139 41.94456)
96087;2019;1;Enero;4;JUEVES;9;48;Bizkaia;48017;Bermeo;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;BI-631;31.8;1;Ascendente;3;Provincial, Cabildo/Consell;6;Carretera Convencional de calzada única;9;Vuelco                                             ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;3;Mojado;1;Luz del día natural, solar;3;Lluvia débil;;;;;5;Factores atmosféricos;998;No aplica;2;Curva señalizada;4.342.042;-2.722.158;POINT (-2.722158 43.42042)
101923;2018;1;Enero;5;VIERNES;17;41;Sevilla;41095;Utrera;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-8034;2.1;1;Ascendente;2;Autonómica;6;Carretera Convencional de calzada única;4;Por alcance                                        ;0;0;3;3;0;0;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;6;Se desconoce;3;Mojado;1;Luz del día natural, solar;3;Lluvia débil;;;;;1;Buena visibilidad;998;No aplica;2;Curva señalizada;3.718.142;-5.781.507;POINT (-5.781507 37.18142)
73448;2017;6;Junio;3;MIÉRCOLES;9;32;Ourense;32054;Ourense;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;OU-150;1.8;3;Ambos;2;Autonómica;6;Carretera Convencional de calzada única;2;Fronto-lateral                                     ;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;2;Edificios;998;No aplica;3;Curva sin señalizar;4.234.001;-7.864.641;POINT (-7.864641 42.34001)
50924;2020;8;Agosto;2;MARTES;20;31;Navarra;31232;Tudela;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;NA-126;2.05;1;Ascendente;2;Autonómica;6;Carretera Convencional de calzada única;10;Caída                                              ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;En intersección o nudo;4;Glorieta;;1;Sí;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;999;Sin especificar;7;Con aceite;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;2;Curva señalizada;4.206.388;-1.605.718;POINT (-1.605718 42.06388)
97487;2016;11;Noviembre;5;VIERNES;18;48;Bizkaia;;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;BI-604;4.8;2;Descendente;3;Provincial, Cabildo/Consell;6;Carretera Convencional de calzada única;4;Por alcance                                        ;0;0;2;2;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;3;Mojado;4;Sin luz natural y con iluminación artificial encen;3;Lluvia débil;;;;;1;Buena visibilidad;998;No aplica;3;Curva sin señalizar;4.330.746;-2.946.418;POINT (-2.946418 43.30746)
92653;2016;10;Octubre;7;DOMINGO;20;46;Valencia/València;46190;Paterna;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;CV-35;7;3;Ambos;2;Autonómica;3;Autovía;2;Fronto-lateral                                     ;0;0;2;2;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;En intersección o nudo;4;Glorieta;CV-35;0;No;0;No;0;No;0;No;1;Sí;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;1;Nivel blanco;1;Seco y limpio;4;Sin luz natural y con iluminación artificial encen;1;Despejado;;;;;18;Se desconoce;998;No aplica;1;Recta;3.950.206;-0.4405986;POINT (-0.4405986 39.50206)
38228;2018;4;Abril;2;MARTES;9;15;Coruña, A;15031;Culleredo;;No aplica;2;Travesía;2;VÍAS URBANAS;N-550;4.95;2;Descendente;5;Otra;6;Carretera Convencional de calzada única;2;Fronto-lateral                                     ;0;1;2;3;0;1;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;En intersección o nudo;5;Glorieta partida;;0;No;0;No;0;No;1;Sí;0;No;1;Sí;0;No;0;No;0;No;0;No;0;No;0;No;0;No;3;Nivel amarillo;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;4.331.584;-8.384.923;POINT (-8.384923 43.31584)
53630;2016;1;Enero;6;SÁBADO;13;28;Madrid;28047;Collado Villalba;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;AP-6;49.5;1;Ascendente;1;Estatal;1;Autopista de peaje;4;Por alcance                                        ;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;999;Sin especificar;998;No aplica;1;Recta;4.062.725;-4.008.587;POINT (-4.008587 40.62725)
48050;2020;8;Agosto;6;SÁBADO;20;29;Málaga;29070;Mijas;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-7053;9.5;2;Descendente;2;Autonómica;6;Carretera Convencional de calzada única;3;Lateral                                            ;0;0;1;1;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;0;No;0;No;0;No;0;No;0;No;0;No;0;No;1;Sí;0;No;0;No;0;No;0;No;0;No;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;365.957;-4.637.619;POINT (-4.637619 36.5957)
54605;2020;3;Marzo;2;MARTES;13;35;Palmas, Las;35027;Teror;7;Gran Canaria;1;Carretera;1;VÍAS INTERURBANAS;GC-21;14.01;2;Descendente;3;Provincial, Cabildo/Consell;6;Carretera Convencional de calzada única;19;Salida de la vía por la derecha otro tipo          ;0;0;2;2;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;3;Curva sin señalizar;280.595;-1.554.824;POINT (-15.54824 28.0595)
32519;2017;7;Julio;7;DOMINGO;19;9;Burgos;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;CL-629;2.1;2;Descendente;2;Autonómica;6;Carretera Convencional de calzada única;12;Salida de la vía por la izquierda con colisión     ;0;0;3;3;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;3;Curva sin señalizar;4.246.093;-367.149;POINT (-3.67149 42.46093)
57089;2020;2;Febrero;4;JUEVES;20;38;Santa Cruz de Tenerife;38023;San Cristóbal de La Laguna;10;Tenerife;1;Carretera;1;VÍAS INTERURBANAS;TF-156;2.35;2;Descendente;3;Provincial, Cabildo/Consell;6;Carretera Convencional de calzada única;10;Caída                                              ;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;2;Nivel verde;1;Seco y limpio;4;Sin luz natural y con iluminación artificial encen;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;2;Curva señalizada;2.848.812;-1.631.478;POINT (-16.31478 28.48812)
